date,store_id,store_name,product_id,product_name,category,units_sold,price_lkr,discount,day_of_week
31/05/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Friday
31/05/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Friday
31/05/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Friday
31/05/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Friday
31/05/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Friday
31/05/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Friday
31/05/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Friday
31/05/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Friday
31/05/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Friday
01/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,10,2500,0.0,Saturday
01/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Saturday
01/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Saturday
01/06/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Saturday
01/06/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Saturday
01/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,15,1800,0.0,Saturday
01/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Saturday
01/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Saturday
01/06/2024,S002,Negombo,P001,T-shirt,Clothing,11,2500,0.0,Saturday
01/06/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Saturday
01/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Saturday
01/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Saturday
01/06/2024,S002,Negombo,P005,Cap,Accessories,22,1200,0.0,Saturday
01/06/2024,S002,Negombo,P006,Umbrella,Accessories,27,1800,0.0,Saturday
01/06/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Saturday
01/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Saturday
01/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Saturday
01/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Saturday
01/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Saturday
01/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Saturday
01/06/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0.0,Saturday
01/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Saturday
01/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Saturday
01/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Saturday
02/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,10,2500,0.0,Sunday
02/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Sunday
02/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Sunday
02/06/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0.0,Sunday
02/06/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Sunday
02/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0.0,Sunday
02/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Sunday
02/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Sunday
02/06/2024,S002,Negombo,P001,T-shirt,Clothing,11,2500,0.0,Sunday
02/06/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0.0,Sunday
02/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Sunday
02/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Sunday
02/06/2024,S002,Negombo,P005,Cap,Accessories,22,1200,0.0,Sunday
02/06/2024,S002,Negombo,P006,Umbrella,Accessories,27,1800,0.0,Sunday
02/06/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Sunday
02/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Sunday
02/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Sunday
02/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Sunday
02/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Sunday
02/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Sunday
02/06/2024,S003,Kirulapone,P005,Cap,Accessories,10,1200,0.0,Sunday
02/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Sunday
02/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Sunday
02/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Sunday
03/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,10,2500,0.0,Monday
03/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Monday
03/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Monday
03/06/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0.0,Monday
03/06/2024,S001,Nugegoda,P005,Cap,Accessories,13,1200,0.0,Monday
03/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,15,1800,0.0,Monday
03/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Monday
03/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Monday
03/06/2024,S002,Negombo,P001,T-shirt,Clothing,11,2500,0.0,Monday
03/06/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Monday
03/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Monday
03/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Monday
03/06/2024,S002,Negombo,P005,Cap,Accessories,23,1200,0.0,Monday
03/06/2024,S002,Negombo,P006,Umbrella,Accessories,26,1800,0.0,Monday
03/06/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Monday
03/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Monday
03/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0.0,Monday
03/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Monday
03/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Monday
03/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Monday
03/06/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Monday
03/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,12,1800,0.0,Monday
03/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Monday
03/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Monday
04/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,10,2500,0.0,Tuesday
04/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Tuesday
04/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Tuesday
04/06/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Tuesday
04/06/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Tuesday
04/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0.0,Tuesday
04/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Tuesday
04/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Tuesday
04/06/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0.0,Tuesday
04/06/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Tuesday
04/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Tuesday
04/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Tuesday
04/06/2024,S002,Negombo,P005,Cap,Accessories,24,1200,0.0,Tuesday
04/06/2024,S002,Negombo,P006,Umbrella,Accessories,26,1800,0.0,Tuesday
04/06/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Tuesday
04/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Tuesday
04/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0.0,Tuesday
04/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Tuesday
04/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Tuesday
04/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Tuesday
04/06/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Tuesday
04/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Tuesday
04/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Tuesday
04/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Tuesday
05/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,10,2500,0.0,Wednesday
05/06/2024,S001,Nugegoda,P002,Jeans,Clothing,6,5500,0.0,Wednesday
05/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Wednesday
05/06/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Wednesday
05/06/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Wednesday
05/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0.0,Wednesday
05/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Wednesday
05/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Wednesday
05/06/2024,S002,Negombo,P001,T-shirt,Clothing,11,2500,0.0,Wednesday
05/06/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Wednesday
05/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Wednesday
05/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Wednesday
05/06/2024,S002,Negombo,P005,Cap,Accessories,22,1200,0.0,Wednesday
05/06/2024,S002,Negombo,P006,Umbrella,Accessories,28,1800,0.0,Wednesday
05/06/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Wednesday
05/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Wednesday
05/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Wednesday
05/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Wednesday
05/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Wednesday
05/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Wednesday
05/06/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Wednesday
05/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,12,1800,0.0,Wednesday
05/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Wednesday
05/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Wednesday
06/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0.0,Thursday
06/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Thursday
06/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Thursday
06/06/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Thursday
06/06/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Thursday
06/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0.0,Thursday
06/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Thursday
06/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Thursday
06/06/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0.0,Thursday
06/06/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Thursday
06/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Thursday
06/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Thursday
06/06/2024,S002,Negombo,P005,Cap,Accessories,24,1200,0.0,Thursday
06/06/2024,S002,Negombo,P006,Umbrella,Accessories,26,1800,0.0,Thursday
06/06/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0.0,Thursday
06/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Thursday
06/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Thursday
06/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Thursday
06/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Thursday
06/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Thursday
06/06/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Thursday
06/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Thursday
06/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Thursday
06/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Thursday
07/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0.0,Friday
07/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Friday
07/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Friday
07/06/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Friday
07/06/2024,S001,Nugegoda,P005,Cap,Accessories,13,1200,0.0,Friday
07/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,17,1800,0.0,Friday
07/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Friday
07/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Friday
07/06/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0.0,Friday
07/06/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0.0,Friday
07/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Friday
07/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Friday
07/06/2024,S002,Negombo,P005,Cap,Accessories,22,1200,0.0,Friday
07/06/2024,S002,Negombo,P006,Umbrella,Accessories,26,1800,0.0,Friday
07/06/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Friday
07/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Friday
07/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0.0,Friday
07/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Friday
07/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Friday
07/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Friday
07/06/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Friday
07/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Friday
07/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Friday
07/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Friday
08/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,10,2500,0.0,Saturday
08/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Saturday
08/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Saturday
08/06/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Saturday
08/06/2024,S001,Nugegoda,P005,Cap,Accessories,13,1200,0.0,Saturday
08/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0.0,Saturday
08/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Saturday
08/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Saturday
08/06/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0.0,Saturday
08/06/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0.0,Saturday
08/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Saturday
08/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Saturday
08/06/2024,S002,Negombo,P005,Cap,Accessories,22,1200,0.0,Saturday
08/06/2024,S002,Negombo,P006,Umbrella,Accessories,26,1800,0.0,Saturday
08/06/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Saturday
08/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Saturday
08/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Saturday
08/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Saturday
08/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Saturday
08/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Saturday
08/06/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0.0,Saturday
08/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,12,1800,0.0,Saturday
08/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Saturday
08/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Saturday
09/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,15,2500,0.2,Sunday
09/06/2024,S001,Nugegoda,P002,Jeans,Clothing,10,5500,0.2,Sunday
09/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.2,Sunday
09/06/2024,S001,Nugegoda,P004,Shoes,Footwear,8,7500,0.2,Sunday
09/06/2024,S001,Nugegoda,P005,Cap,Accessories,20,1200,0.2,Sunday
09/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,23,1800,0.2,Sunday
09/06/2024,S001,Nugegoda,P007,Backpack,Accessories,11,4500,0.2,Sunday
09/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.2,Sunday
09/06/2024,S002,Negombo,P001,T-shirt,Clothing,17,2500,0.2,Sunday
09/06/2024,S002,Negombo,P002,Jeans,Clothing,11,5500,0.2,Sunday
09/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.2,Sunday
09/06/2024,S002,Negombo,P004,Shoes,Footwear,8,7500,0.2,Sunday
09/06/2024,S002,Negombo,P005,Cap,Accessories,33,1200,0.2,Sunday
09/06/2024,S002,Negombo,P006,Umbrella,Accessories,38,1800,0.2,Sunday
09/06/2024,S002,Negombo,P007,Backpack,Accessories,19,4500,0.2,Sunday
09/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.2,Sunday
09/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,13,2500,0.2,Sunday
09/06/2024,S003,Kirulapone,P002,Jeans,Clothing,9,5500,0.2,Sunday
09/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.2,Sunday
09/06/2024,S003,Kirulapone,P004,Shoes,Footwear,7,7500,0.2,Sunday
09/06/2024,S003,Kirulapone,P005,Cap,Accessories,16,1200,0.2,Sunday
09/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,18,1800,0.2,Sunday
09/06/2024,S003,Kirulapone,P007,Backpack,Accessories,9,4500,0.2,Sunday
09/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.2,Sunday
10/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0.0,Monday
10/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Monday
10/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Monday
10/06/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Monday
10/06/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Monday
10/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,17,1800,0.0,Monday
10/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Monday
10/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Monday
10/06/2024,S002,Negombo,P001,T-shirt,Clothing,11,2500,0.0,Monday
10/06/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Monday
10/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Monday
10/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Monday
10/06/2024,S002,Negombo,P005,Cap,Accessories,24,1200,0.0,Monday
10/06/2024,S002,Negombo,P006,Umbrella,Accessories,28,1800,0.0,Monday
10/06/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0.0,Monday
10/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Monday
10/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Monday
10/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Monday
10/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Monday
10/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Monday
10/06/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Monday
10/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Monday
10/06/2024,S003,Kirulapone,P007,Backpack,Accessories,7,4500,0.0,Monday
10/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Monday
11/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0.0,Tuesday
11/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Tuesday
11/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Tuesday
11/06/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0.0,Tuesday
11/06/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Tuesday
11/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0.0,Tuesday
11/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Tuesday
11/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Tuesday
11/06/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0.0,Tuesday
11/06/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Tuesday
11/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Tuesday
11/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Tuesday
11/06/2024,S002,Negombo,P005,Cap,Accessories,22,1200,0.0,Tuesday
11/06/2024,S002,Negombo,P006,Umbrella,Accessories,26,1800,0.0,Tuesday
11/06/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0.0,Tuesday
11/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Tuesday
11/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Tuesday
11/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Tuesday
11/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Tuesday
11/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Tuesday
11/06/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Tuesday
11/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Tuesday
11/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Tuesday
11/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Tuesday
12/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,10,2500,0.0,Wednesday
12/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Wednesday
12/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Wednesday
12/06/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Wednesday
12/06/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Wednesday
12/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,17,1800,0.0,Wednesday
12/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Wednesday
12/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Wednesday
12/06/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0.0,Wednesday
12/06/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Wednesday
12/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Wednesday
12/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Wednesday
12/06/2024,S002,Negombo,P005,Cap,Accessories,24,1200,0.0,Wednesday
12/06/2024,S002,Negombo,P006,Umbrella,Accessories,26,1800,0.0,Wednesday
12/06/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0.0,Wednesday
12/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Wednesday
12/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0.0,Wednesday
12/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Wednesday
12/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Wednesday
12/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Wednesday
12/06/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Wednesday
12/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,12,1800,0.0,Wednesday
12/06/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Wednesday
12/06/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Wednesday
13/06/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0.0,Thursday
13/06/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Thursday
13/06/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Thursday
13/06/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0.0,Thursday
13/06/2024,S001,Nugegoda,P005,Cap,Accessories,13,1200,0.0,Thursday
13/06/2024,S001,Nugegoda,P006,Umbrella,Accessories,15,1800,0.0,Thursday
13/06/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Thursday
13/06/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Thursday
13/06/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0.0,Thursday
13/06/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Thursday
13/06/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Thursday
13/06/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Thursday
13/06/2024,S002,Negombo,P005,Cap,Accessories,23,1200,0.0,Thursday
13/06/2024,S002,Negombo,P006,Umbrella,Accessories,26,1800,0.0,Thursday
13/06/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Thursday
13/06/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Thursday
13/06/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0.0,Thursday
13/06/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Thursday
13/06/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Thursday
13/06/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Thursday
13/06/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Thursday
13/06/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Thursday
